,causal_model_name,model_t,model_y,est_ate,true_ate,mu_risk,tao_risk,run_time,data
141,XLearner,LogisticRegressionCV,RandomForestRegressor,4.019354541792386,4.016066896118338,0.3232946471353824,1.0808614078085365e-05,0.5364601612091064,ihdp
142,XLearner,MLPClassifier,RandomForestRegressor,3.9969355059534033,4.016066896118338,0.3042492417750895,0.00036601008964296455,0.5089612007141113,ihdp
143,XLearner,DecisionTreeClassifier,RandomForestRegressor,3.9996803705449033,4.016066896118338,0.30696960045433647,0.0002685182203688322,0.51059889793396,ihdp
144,XLearner,GradientBoostingClassifier,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.008852005004882812,ihdp
145,XLearner,RandomForestClassifier,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.009482860565185547,ihdp
146,XLearner,LogisticRegression,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.011043787002563477,ihdp
147,XLearner,LogisticRegressionCV,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.007214069366455078,ihdp
148,XLearner,MLPClassifier,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.01324319839477539,ihdp
149,XLearner,DecisionTreeClassifier,LinearRegression,3.9610701310040732,4.016066896118338,0.34037548965252434,0.0030246441730336225,0.016767024993896484,ihdp
150,XLearner,GradientBoostingClassifier,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.007730960845947266,ihdp
151,XLearner,RandomForestClassifier,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.006120920181274414,ihdp
152,XLearner,LogisticRegression,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.0057871341705322266,ihdp
153,XLearner,LogisticRegressionCV,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.011600017547607422,ihdp
154,XLearner,MLPClassifier,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.005013942718505859,ihdp
155,XLearner,DecisionTreeClassifier,ElasticNet,3.9251949874752845,4.016066896118338,0.6589859569745666,0.008257703780431482,0.005360126495361328,ihdp
156,XLearner,GradientBoostingClassifier,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.07178783416748047,ihdp
157,XLearner,RandomForestClassifier,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.07228493690490723,ihdp
158,XLearner,LogisticRegression,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.07265186309814453,ihdp
159,XLearner,LogisticRegressionCV,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.06415176391601562,ihdp
160,XLearner,MLPClassifier,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.0702049732208252,ihdp
161,XLearner,DecisionTreeClassifier,ElasticNetCV,3.986311269134854,4.016066896118338,0.19461148450283544,0.0008853973371802409,0.06939482688903809,ihdp
162,XLearner,GradientBoostingClassifier,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.00504302978515625,ihdp
163,XLearner,RandomForestClassifier,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.0046198368072509766,ihdp
164,XLearner,LogisticRegression,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.004353046417236328,ihdp
165,XLearner,LogisticRegressionCV,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.004283905029296875,ihdp
166,XLearner,MLPClassifier,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.004423856735229492,ihdp
167,XLearner,DecisionTreeClassifier,Lasso,4.005982742445167,4.016066896118338,0.7235214968622863,0.00010169015530412936,0.009596824645996094,ihdp
168,XLearner,GradientBoostingClassifier,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.004873991012573242,ihdp
169,XLearner,RandomForestClassifier,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.05392098426818848,ihdp
170,XLearner,LogisticRegression,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.016437053680419922,ihdp
171,XLearner,LogisticRegressionCV,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.01435708999633789,ihdp
172,XLearner,MLPClassifier,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.004592180252075195,ihdp
173,XLearner,DecisionTreeClassifier,LassoLars,4.021121012430828,4.016066896118338,0.7381823490225691,2.5544091700175026e-05,0.004556179046630859,ihdp
174,XLearner,GradientBoostingClassifier,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.004797935485839844,ihdp
175,XLearner,RandomForestClassifier,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.014173746109008789,ihdp
176,XLearner,LogisticRegression,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.006134033203125,ihdp
177,XLearner,LogisticRegressionCV,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.0057680606842041016,ihdp
178,XLearner,MLPClassifier,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.005339860916137695,ihdp
179,XLearner,DecisionTreeClassifier,OrthogonalMatchingPursuit,3.890563164380711,4.016066896118338,0.2308200637807738,0.01575118668007026,0.005926847457885742,ihdp
180,XLearner,GradientBoostingClassifier,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.0042722225189208984,ihdp
181,XLearner,RandomForestClassifier,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.00991201400756836,ihdp
182,XLearner,LogisticRegression,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.004996776580810547,ihdp
183,XLearner,LogisticRegressionCV,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.004568815231323242,ihdp
184,XLearner,MLPClassifier,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.004420042037963867,ihdp
185,XLearner,DecisionTreeClassifier,Ridge,3.961903669492228,4.016066896118338,0.3319347220494195,0.002933655118551382,0.01083683967590332,ihdp
186,XLearner,GradientBoostingClassifier,MLPRegressor,3.7268379666438265,4.016066896118338,1.1229067355250633,0.08365337364497202,4.874143123626709,ihdp
187,XLearner,RandomForestClassifier,MLPRegressor,3.6580790616223062,4.016066896118338,1.1399220761691553,0.1281552896471583,4.70457911491394,ihdp
188,XLearner,LogisticRegression,MLPRegressor,3.800682951111552,4.016066896118338,0.9535594994289955,0.04639024376668633,3.003838062286377,ihdp
189,XLearner,LogisticRegressionCV,MLPRegressor,3.8835989417168233,4.016066896118338,0.8057306941897602,0.01754775894332181,3.700169801712036,ihdp
190,XLearner,MLPClassifier,MLPRegressor,3.676940982388229,4.016066896118338,1.1306766632395258,0.11500638536328135,3.351372003555298,ihdp
191,XLearner,DecisionTreeClassifier,MLPRegressor,3.6364532153643943,4.016066896118338,1.2820551590165457,0.14410654661555722,3.3252789974212646,ihdp
192,XLearner,GradientBoostingClassifier,DecisionTreeRegressor,3.9556582950279293,4.016066896118338,2.1562259228304725,0.003649199085700139,0.01990199089050293,ihdp
193,XLearner,RandomForestClassifier,DecisionTreeRegressor,3.8375067409035224,4.016066896118338,2.3401587671952453,0.03188372903033908,0.010200977325439453,ihdp
194,XLearner,LogisticRegression,DecisionTreeRegressor,4.026388144588232,4.016066896118338,2.1495540478592456,0.00010652816997728502,0.009297847747802734,ihdp
195,XLearner,LogisticRegressionCV,DecisionTreeRegressor,3.974606122457505,4.016066896118338,2.1905594914035476,0.0017189957525548239,0.014508962631225586,ihdp
196,XLearner,MLPClassifier,DecisionTreeRegressor,3.799110053770292,4.016066896118338,2.30683092106438,0.04707027144163494,0.009202957153320312,ihdp
197,XLearner,DecisionTreeClassifier,DecisionTreeRegressor,3.8669186328306058,4.016066896118338,1.8198836571736292,0.022245204441746727,0.010153055191040039,ihdp
198,LinearDML,GradientBoostingClassifier,GradientBoostingRegressor,3.121848858954996,4.016066896118338,1.2552376237325054,0.7996258979882603,2.6935529708862305,ihdp
199,LinearDML,RandomForestClassifier,GradientBoostingRegressor,3.177502299721274,4.016066896118338,1.3740236463235684,0.703190582330571,2.882459878921509,ihdp
200,LinearDML,LogisticRegression,GradientBoostingRegressor,3.100322829659148,4.016066896118338,1.7164216143339146,0.8385871952552139,2.608677864074707,ihdp
201,LinearDML,LogisticRegressionCV,GradientBoostingRegressor,3.23297453374125,4.016066896118338,1.2730599210600397,0.6132336480133289,2.6906051635742188,ihdp
202,LinearDML,MLPClassifier,GradientBoostingRegressor,3.0308679370713,4.016066896118338,1.4742680301611244,0.9706169889073677,6.113933801651001,ihdp
203,LinearDML,DecisionTreeClassifier,GradientBoostingRegressor,2.0173248493598446,4.016066896118338,4.78376092387815,3.994969769480332,2.650851011276245,ihdp
204,LinearDML,GradientBoostingClassifier,RandomForestRegressor,3.156497670809046,4.016066896118338,1.4805095401988368,0.7388592530988166,6.327976942062378,ihdp
205,LinearDML,RandomForestClassifier,RandomForestRegressor,3.225000390609526,4.016066896118338,1.2790263707272171,0.6257862161379233,5.935928106307983,ihdp
206,LinearDML,LogisticRegression,RandomForestRegressor,3.091381334911337,4.016066896118338,1.3997881471299503,0.8550433871047065,6.292194128036499,ihdp
207,LinearDML,LogisticRegressionCV,RandomForestRegressor,3.177270864522688,4.016066896118338,1.1610932390880575,0.7035787826206106,6.081912040710449,ihdp
208,LinearDML,MLPClassifier,RandomForestRegressor,2.903456901223659,4.016066896118338,1.8111711348817863,1.2379010007395377,7.606574773788452,ihdp
209,LinearDML,DecisionTreeClassifier,RandomForestRegressor,1.9769170944676293,4.016066896118338,5.0262300404996445,4.158131913572124,6.098764896392822,ihdp
210,LinearDML,GradientBoostingClassifier,LinearRegression,15810249728.254969,4.016066896118338,2.3925196102655294e+23,2.4996399634279626e+20,0.530616044998169,ihdp
211,LinearDML,RandomForestClassifier,LinearRegression,427488023649.80646,4.016066896118338,4.849714282132367e+24,1.8274601036058386e+23,0.6414852142333984,ihdp
212,LinearDML,LogisticRegression,LinearRegression,-2092307092392.2583,4.016066896118338,2.74348472676485e+25,4.377748968891752e+24,0.46596288681030273,ihdp
213,LinearDML,LogisticRegressionCV,LinearRegression,-9033514174214.467,4.016066896118338,1.5207868976669833e+27,8.160437833580623e+25,0.6074931621551514,ihdp
214,LinearDML,MLPClassifier,LinearRegression,19227723938.893223,4.016066896118338,1.851663076334312e+23,3.6970536771584786e+20,2.4386301040649414,ihdp
215,LinearDML,DecisionTreeClassifier,LinearRegression,59006568964.75003,4.016066896118338,8.526574274960247e+22,3.481775180517853e+21,0.5440220832824707,ihdp
216,LinearDML,GradientBoostingClassifier,ElasticNet,3.0833909002955777,4.016066896118338,1.5322989010197317,0.8698845131839777,0.11569905281066895,ihdp
217,LinearDML,RandomForestClassifier,ElasticNet,3.2669081158696316,4.016066896118338,1.455194530645236,0.5612388780237297,0.14621424674987793,ihdp
218,LinearDML,LogisticRegression,ElasticNet,3.3464696680118196,4.016066896118338,1.2367844920363877,0.44836044788793306,0.0197751522064209,ihdp
219,LinearDML,LogisticRegressionCV,ElasticNet,3.2461604005855653,4.016066896118338,1.4994190828614073,0.5927560118635555,0.12083601951599121,ihdp
220,LinearDML,MLPClassifier,ElasticNet,2.8450213227417196,4.016066896118338,2.2735689892285933,1.3713477349249732,1.4910118579864502,ihdp
221,LinearDML,DecisionTreeClassifier,ElasticNet,1.8138011432082868,4.016066896118338,5.521455702778765,4.849974446440475,0.05964398384094238,ihdp
222,LinearDML,GradientBoostingClassifier,ElasticNetCV,3.0546025867100752,4.016066896118338,1.566849306176709,0.9244136182659078,40.21584105491638,ihdp
223,LinearDML,RandomForestClassifier,ElasticNetCV,3.269452521651709,4.016066896118338,1.0814391902401577,0.5574330241601956,39.75116491317749,ihdp
224,LinearDML,LogisticRegression,ElasticNetCV,3.262371962746076,4.016066896118338,1.1975994341839717,0.5680560525910184,41.06704592704773,ihdp
225,LinearDML,LogisticRegressionCV,ElasticNetCV,3.3045917287708995,4.016066896118338,1.0645984339588743,0.5061969137520659,38.181302070617676,ihdp
226,LinearDML,MLPClassifier,ElasticNetCV,3.007225922564586,4.016066896118338,1.8433970573339693,1.0177601099208822,43.16462063789368,ihdp
227,LinearDML,DecisionTreeClassifier,ElasticNetCV,1.6456847136124102,4.016066896118338,6.498718402312045,5.618711691141566,35.52082300186157,ihdp
228,LinearDML,GradientBoostingClassifier,Lasso,3.0383278652379446,4.016066896118338,1.8074181456240705,0.955973612506931,0.11982512474060059,ihdp
229,LinearDML,RandomForestClassifier,Lasso,3.213360329267105,4.016066896118338,1.9719600695726376,0.6443378324660933,0.21343016624450684,ihdp
230,LinearDML,LogisticRegression,Lasso,3.30583516511658,4.016066896118338,1.9463109303351978,0.5044291117217536,0.20174384117126465,ihdp
231,LinearDML,LogisticRegressionCV,Lasso,3.291498348303262,4.016066896118338,1.9428056069215067,0.5249995804828482,0.1659221649169922,ihdp
232,LinearDML,MLPClassifier,Lasso,2.9446050502313557,4.016066896118338,2.361684717928761,1.1480304871915397,2.1224019527435303,ihdp
233,LinearDML,DecisionTreeClassifier,Lasso,2.075024764340995,4.016066896118338,4.4988336313030075,3.767644557334733,0.013430118560791016,ihdp
234,LinearDML,GradientBoostingClassifier,LassoLars,2.8035295559643996,4.016066896118338,2.6374726875592156,1.470246801267588,0.16990113258361816,ihdp
235,LinearDML,RandomForestClassifier,LassoLars,3.2560161652363675,4.016066896118338,1.6746716527876206,0.5776771135142177,0.1529221534729004,ihdp
236,LinearDML,LogisticRegression,LassoLars,3.3498935626805855,4.016066896118338,1.879799005620425,0.44378691018356714,0.02479386329650879,ihdp
237,LinearDML,LogisticRegressionCV,LassoLars,3.254097199213257,4.016066896118338,2.2495855105040863,0.5805978190016214,0.13480210304260254,ihdp
238,LinearDML,MLPClassifier,LassoLars,2.92354282262268,4.016066896118338,2.559721201788344,1.193608851167546,2.748652935028076,ihdp
239,LinearDML,DecisionTreeClassifier,LassoLars,2.010665351653762,4.016066896118338,4.59701576704239,4.021635354540907,0.049861907958984375,ihdp
240,LinearDML,GradientBoostingClassifier,OrthogonalMatchingPursuit,2.973183740165354,4.016066896118338,2.940173865305449,1.087605276970456,0.13443207740783691,ihdp
241,LinearDML,RandomForestClassifier,OrthogonalMatchingPursuit,3.1483197589030136,4.016066896118338,2.4896800953190703,0.7529850941453912,0.1939702033996582,ihdp
